N,xnormden,ene,avg_chem_pot,kin_ene,total_pot,poth0,potint,radious,radious2
1000000,0.9999999999999992,30.05202858486401,42.071395114933686,0.10783154178190123,30.05202858445533,18.032662022150316,12.019366562305011,6.00544120313409,36.06532404430063
10000,1.0000000000000002,4.763007482596121,6.670415056811144,0.5149112831873279,4.7630074768941455,2.855600116625148,1.9074073602689972,2.389811756865025,5.711200233250296
100000,0.9999999999999983,11.963950158905064,16.74760997393253,0.23831530352743582,11.963950157515102,7.180290277938842,4.78365987957626,3.7895356649433563,14.360580555877684
1000,0.9999999999999998,1.8969495125960611,2.646778593560885,0.9135037830424445,1.8969494720684126,1.1471200779103221,0.7498293941580906,1.514674934043818,2.2942401558206442
100,1.0000000000000002,0.7585391898112829,1.0448374391951871,1.6539510265679402,0.7585390078302644,0.47224009482941726,0.28629891300084714,0.9718437063946211,0.9444801896588345
